ProcessingType=2,,,,,,,,,,,,,,,,,,
NumCellSeries=4,,,,,,,,,,,,,,,,,,
ElapsedTimeColumn=0,,,,,,,,,,,,,,,,,,
VoltageColumn=3,,,,,,,,,,,,,,,,,,
CurrentColumn=8,,,,,,,,,,,,,,,,,,
TemperatureColumn=2,,,,,,,,,,,,,,,,,,
Time[s],DataTime,Temperature °C,Volt[mV],VoltC1[mV],VoltC2[mV],VoltC3[mV],VoltC4[mV],Current[mA],RSOC[%],ASOC[%],LStatus,IT Status[hex],Battery Status[hex],Manufacturing Status[hex],Operation Status A[hex],Operation Status B[hex],Safety Status A+B[hex],Safety Status C+D[hex]
8101.4,07.04.2022 23:41:29,22.4,12112,3093,3011,2896,3112,0,0,0,4,814,02D0,000E,187,0,0,0
8102.7,07.04.2022 23:41:31,22.6,12112,3093,3011,2896,3112,0,0,0,4,814,02D0,000E,187,0,0,0
8103.9,07.04.2022 23:41:32,22.5,12112,3093,3011,2896,3112,0,0,0,4,814,02D0,000E,187,0,0,0
8105.2,07.04.2022 23:41:33,22.6,12112,3093,3011,2896,3112,0,0,0,4,814,02D0,000E,187,0,0,0
8106.4,07.04.2022 23:41:34,22.7,12112,3093,3011,2896,3112,0,0,0,4,814,02D0,000E,187,0,0,0
8107.7,07.04.2022 23:41:36,22.7,12113,3093,3012,2896,3113,0,0,0,4,814,02D0,000E,187,0,0,0
8108.9,07.04.2022 23:41:37,22.6,12113,3093,3011,2896,3112,0,0,0,4,814,02D0,000E,187,0,0,0
8110.2,07.04.2022 23:41:38,22.4,12113,3093,3011,2896,3112,0,0,0,4,814,02D0,000E,187,0,0,0
8111.4,07.04.2022 23:41:39,22.6,12112,3093,3012,2896,3112,0,0,0,4,814,02D0,000E,187,0,0,0
8112.7,07.04.2022 23:41:41,22.6,12112,3094,3011,2896,3112,0,0,0,4,814,02D0,000E,187,0,0,0
8113.9,07.04.2022 23:41:42,22.6,12113,3093,3012,2896,3112,0,0,0,4,814,02D0,000E,187,0,0,0
8115.2,07.04.2022 23:41:43,22.7,12113,3093,3011,2896,3112,0,0,0,4,814,02D0,000E,187,0,0,0
8116.4,07.04.2022 23:41:44,22.4,12113,3093,3012,2896,3112,0,0,0,4,814,02D0,000E,187,0,0,0
8117.7,07.04.2022 23:41:46,22.7,12113,3094,3011,2896,3112,3,0,0,4,814,02D0,000E,187,0,0,0
8119.0,07.04.2022 23:41:47,22.4,12113,3094,3012,2896,3112,0,0,0,4,814,02D0,000E,187,0,0,0
8120.2,07.04.2022 23:41:48,22.6,12113,3093,3011,2896,3113,0,0,0,4,814,02D0,000E,187,0,0,0
8121.5,07.04.2022 23:41:49,22.6,12113,3093,3012,2896,3113,0,0,0,4,814,02D0,000E,187,0,0,0
8122.7,07.04.2022 23:41:51,22.6,12114,3093,3011,2896,3112,0,0,0,4,814,02D0,000E,187,0,0,0
8124.0,07.04.2022 23:41:52,22.6,12113,3093,3012,2896,3113,0,0,0,4,814,02D0,000E,187,0,0,0
8125.2,07.04.2022 23:41:53,22.7,12113,3094,3011,2897,3112,0,0,0,4,814,02D0,000E,187,0,0,0
8126.5,07.04.2022 23:41:54,22.7,12114,3093,3011,2896,3112,0,0,0,4,814,02D0,000E,187,0,0,0
8127.8,07.04.2022 23:41:56,22.5,12114,3094,3011,2897,3113,0,0,0,4,814,02D0,000E,187,0,0,0
8129.0,07.04.2022 23:41:57,22.6,12113,3094,3012,2896,3112,0,0,0,4,814,02D0,000E,187,0,0,0
8130.2,07.04.2022 23:41:58,22.7,12113,3093,3011,2896,3113,0,0,0,4,814,02D0,000E,187,0,0,0
8131.5,07.04.2022 23:41:59,22.6,12114,3093,3012,2897,3112,0,0,0,4,814,02D0,000E,187,0,0,0
8132.7,07.04.2022 23:42:01,22.6,12114,3093,3012,2897,3113,0,0,0,4,814,02D0,000E,187,0,0,0
8134.0,07.04.2022 23:42:02,22.4,12114,3094,3011,2897,3112,0,0,0,4,814,02D0,000E,187,0,0,0
8135.2,07.04.2022 23:42:03,22.7,12113,3094,3012,2897,3113,0,0,0,4,814,02D0,000E,187,0,0,0
8136.5,07.04.2022 23:42:04,22.6,12114,3094,3012,2897,3113,0,0,0,4,814,02D0,000E,187,0,0,0
8137.8,07.04.2022 23:42:06,22.6,12114,3094,3011,2897,3113,0,0,0,4,814,02D0,000E,187,0,0,0
8139.0,07.04.2022 23:42:07,22.6,12114,3094,3012,2897,3112,0,0,0,4,814,02D0,000E,187,0,0,0
8140.2,07.04.2022 23:42:08,22.4,12114,3094,3011,2897,3113,0,0,0,4,814,02D0,000E,187,0,0,0
8141.5,07.04.2022 23:42:09,22.7,12114,3093,3011,2897,3112,0,0,0,4,814,02D0,000E,187,0,0,0
8142.8,07.04.2022 23:42:11,22.5,12114,3094,3012,2897,3113,0,0,0,4,814,02D0,000E,187,0,0,0
8144.0,07.04.2022 23:42:12,22.5,12114,3094,3012,2897,3113,0,0,0,4,814,02D0,000E,187,0,0,0
8145.3,07.04.2022 23:42:13,22.6,12115,3094,3012,2897,3113,0,0,0,4,814,02D0,000E,187,0,0,0
8146.5,07.04.2022 23:42:14,22.6,12114,3094,3012,2897,3113,0,0,0,4,814,02D0,000E,187,0,0,0
8147.8,07.04.2022 23:42:16,22.6,12114,3093,3012,2897,3113,0,0,0,4,814,02D0,000E,187,0,0,0
8149.0,07.04.2022 23:42:17,22.4,12114,3094,3012,2896,3113,0,0,0,4,814,02D0,000E,187,0,0,0
8150.3,07.04.2022 23:42:18,22.6,12114,3093,3012,2897,3113,0,0,0,4,814,02D0,000E,187,0,0,0
8151.5,07.04.2022 23:42:19,22.6,12114,3094,3012,2897,3113,0,0,0,4,814,02D0,000E,187,0,0,0
